id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
52291,Morges poste,Morges poste,NA,46.508956,6.495785,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52292,Morges temple,Morges temple,NA,46.510556,6.500073,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52293,Morgins Bayèse,Morgins Bayese,NA,46.239046,6.869548,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52294,Morgins En Archoz,Morgins En Archoz,NA,46.240934,6.886915,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52295,Morgins Fenebet,Morgins Fenebet,NA,46.241078,6.881665,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52296,Morgins La Cergnat,Morgins La Cergnat,NA,46.237896,6.860639,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52297,Morgins Rière,Morgins Riere,NA,46.237949,6.896281,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52298,Morgins garage communal,Morgins garage communal,NA,46.238003,6.851371,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52299,Morissen Cuschnaus,Morissen Cuschnaus,NA,46.722989,9.181825,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52300,Morissen Mulin,Morissen Mulin,NA,46.728302,9.181294,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52301,Morissen Padrus,Morissen Padrus,NA,46.726873,9.184324,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52302,Morissen center communal,Morissen center communal,NA,46.73019,9.180647,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52303,Morlon Eglise,Morlon Eglise,NA,46.627686,7.087536,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52304,Morlon En Perrey,Morlon En Perrey,NA,46.62454,7.083662,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52305,Morlon La Croix,Morlon La Croix,NA,46.623092,7.079446,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52306,Morlon école,Morlon ecole,NA,46.626832,7.086889,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52307,Morrens VD Grande Salle,Morrens VD Grande Salle,NA,46.589733,6.627243,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52308,Morrens VD place du village,Morrens VD place du village,NA,46.591279,6.626344,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52309,Morrens VD poste,Morrens VD poste,NA,46.590147,6.629275,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52310,Morschach Dorf,Morschach Dorf,NA,46.98213,8.620008,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52311,Morschach Gewerbestrasse,Morschach Gewerbestrasse,NA,46.981348,8.615675,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52312,Morschach Schwyzerhöhe,Morschach Schwyzerhohe,NA,46.989277,8.630166,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52313,Morschach Swiss Holiday Park,Morschach Swiss Holiday Park,NA,46.98116,8.617185,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52314,Morschach Wil,Morschach Wil,NA,46.984683,8.623676,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52315,Morthey En Rion,Morthey En Rion,NA,46.193714,7.177554,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52316,Morthey Pont-de-Pierre,Morthey Pont-de-Pierre,NA,46.195332,7.175477,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52317,Morthey Préplan,Morthey Preplan,NA,46.191709,7.176502,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52318,Morthey centre,Morthey centre,NA,46.196851,7.173823,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52319,Mosnang Aufeld,Mosnang Aufeld,NA,47.355551,9.036766,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52320,Mosnang Dietenwil,Mosnang Dietenwil,NA,47.34765,9.040047,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52321,Mosnang Dorf,Mosnang Dorf,NA,47.362464,9.040559,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52322,Mosnang Grütli,Mosnang Grutli,NA,47.361979,9.04456,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52323,Mosnang Schreinersberg,Mosnang Schreinersberg,NA,47.362302,9.060138,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52324,Mosnang Weiher,Mosnang Weiher,NA,47.363345,9.052434,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52325,Mosnang Winkeln,Mosnang Winkeln,NA,47.370869,9.038654,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52326,Mosogno Barione,Mosogno Barione,NA,46.200177,8.634822,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52327,Mosogno Chiosso,Mosogno Chiosso,NA,46.19944,8.646607,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52328,Mosogno Paese,Mosogno Paese,NA,46.198631,8.640692,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52329,Mosogno Sotto,Mosogno Sotto,NA,46.199071000000004,8.637267,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52330,Mossel bif,Mossel bif,NA,46.610292,6.851326,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52331,Mossel village,Mossel village,NA,46.610759,6.855848,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52332,Mottec,Mottec,NA,46.156103,7.620012,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52333,Motto Bartola,Motto Bartola,NA,46.53462,8.587557,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52334,Motto-Ludiano,Motto-Ludiano,NA,46.427784,8.971172,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52335,Moudon Belflori,Moudon Belflori,NA,46.664083,6.787656,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52336,Moudon Chalet-Blanc,Moudon Chalet-Blanc,NA,46.672587,6.797616,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52337,Moudon Grange-Verney,Moudon Grange-Verney,NA,46.678718,6.80665,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52338,Moudon L Ochette,Moudon L Ochette,NA,46.670663,6.801221,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52339,Moudon La Prairie,Moudon La Prairie,NA,46.672973,6.802659,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52340,Moudon Le Vallon,Moudon Le Vallon,NA,46.668614,6.790739,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52341,Moudon Sorbier,Moudon Sorbier,NA,46.662204,6.795306,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52342,Moudon Sorbiers,Moudon Sorbiers,NA,46.66242,6.795315,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52343,Moudon Verger,Moudon Verger,NA,46.666591,6.798614,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52344,Moudon av de Bussy,Moudon av de Bussy,NA,46.671958,6.799513,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52345,Moutier Aux Laives,Moutier Aux Laives,NA,47.2709,7.362525,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52346,Moutier Banque cantonale,Moutier Banque cantonale,NA,47.279817,7.374535,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52347,Moutier Chantemerle,Moutier Chantemerle,NA,47.277462,7.358543,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52348,Moutier Château,Moutier Chateau,NA,47.280581,7.373276,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52349,Moutier Crèche,Moutier Creche,NA,47.274765,7.37449,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52350,Moutier Etoile,Moutier Etoile,NA,47.276392,7.361473,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52351,Moutier Hôpital,Moutier Hopital,NA,47.281687,7.373699,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52352,Moutier Hôtel de Ville,Moutier Hotel de Ville,NA,47.279458,7.370462,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52353,Moutier La Foule,Moutier La Foule,NA,47.272284,7.356718,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52354,Moutier Les Fauvettes,Moutier Les Fauvettes,NA,47.276096,7.356673,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52355,Moutier Neusté,Moutier Neuste,NA,47.28059,7.367011,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52356,Moutier Petite-Fin,Moutier Petite-Fin,NA,47.278442,7.362642,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52357,Moutier Place du Marché,Moutier Place du Marche,NA,47.277804,7.372027,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52358,Moutier Rue de Soleure,Moutier Rue de Soleure,NA,47.280734,7.387371,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52359,Moutier Suisse Est,Moutier Suisse Est,NA,47.278361,7.371748,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52360,Moutier Suisse Ouest,Moutier Suisse Ouest,NA,47.277741,7.370346,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52361,Moutier cimetière,Moutier cimetiere,NA,47.274172,7.363073,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52362,Moutier patinoire,Moutier patinoire,NA,47.274082,7.37778,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52363,Movelier Place du 23 Juin,Movelier Place du 23 Juin,NA,47.40919,7.316653,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52364,Movelier haut du village,Movelier haut du village,NA,47.409963,7.32451,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52365,Movelier poste,Movelier poste,NA,47.408588,7.31392,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52366,MovelierPl de la Distillerie,MovelierPl de la Distillerie,NA,47.409532,7.32006,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52367,Mts-de-Corsier Petit Hautigny,Mts-de-Corsier Petit Hautigny,NA,46.501324,6.878087,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52368,Mugena Nava,Mugena Nava,NA,46.04763,8.892822,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52369,Mugena Paese,Mugena Paese,NA,46.048915,8.88999,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52370,Muggio Bivio Casiroli,Muggio Bivio Casiroli,NA,45.919561,9.034276,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52371,Muggio Butigia,Muggio Butigia,NA,45.915165,9.041072,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52372,Muggio Camasciora,Muggio Camasciora,NA,45.916864,9.034006,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52373,Muggio Casa Leone,Muggio Casa Leone,NA,45.921179,9.041755,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52374,Muggio Casarno,Muggio Casarno,NA,45.912837,9.040604,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52375,Muggio Cassino,Muggio Cassino,NA,45.910284,9.041126,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52376,Muggio Fontane,Muggio Fontane,NA,45.904261,9.04242,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52377,Muggio Marenca,Muggio Marenca,NA,45.900198,9.045728,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52378,Muggio Meri,Muggio Meri,NA,45.920325,9.042096,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52379,Muggio Paese,Muggio Paese,NA,45.901312,9.043202,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52380,Mulegns,Mulegns,NA,46.523582,9.620705,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52381,Mullen Dorf,Mullen Dorf,NA,47.031248,7.087842,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52382,Mumpf Adlerplatz,Mumpf Adlerplatz,NA,47.546266,7.919056,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52383,Mumpf Ankengasse,Mumpf Ankengasse,NA,47.544352,7.922112,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52384,Mumpf Bahnhofstrasse,Mumpf Bahnhofstrasse,NA,47.546959,7.914597,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52385,Mumpf Dorf,Mumpf Dorf,NA,47.545682,7.92231,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52386,Mumpé Medel spartavias,Mumpe Medel spartavias,NA,46.688021,8.853332,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52387,Mumpé Tujetsch Via Alpsu,Mumpe Tujetsch Via Alpsu,NA,46.682448,8.830742,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52388,Mund Bachtola,Mund Bachtola,NA,46.314025,7.943938,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52389,Mund Brunnen,Mund Brunnen,NA,46.315535,7.943947,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52390,Mund Dorf,Mund Dorf,NA,46.314726,7.941349,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52391,Mund Kummegga,Mund Kummegga,NA,46.313396,7.941628,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52392,Mund untere Wartfluh,Mund untere Wartfluh,NA,46.31549,7.947138,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52393,Muntelier Expodrom,Muntelier Expodrom,NA,46.943324,7.141759,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52394,Muntelier Raffort,Muntelier Raffort,NA,46.934263,7.122225,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52395,Muntelier Schloss,Muntelier Schloss,NA,46.935737,7.124293,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52396,Muolen Bahnhofstrasse,Muolen Bahnhofstrasse,NA,47.518355,9.331927,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52397,Muolen Dorf,Muolen Dorf,NA,47.521501,9.324493,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52398,Muolen Hirschen,Muolen Hirschen,NA,47.519002,9.327962,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52399,Muolen Sonnental,Muolen Sonnental,NA,47.521897,9.316312,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52400,Muotathal Balm,Muotathal Balm,NA,46.972539,8.785517,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52401,Muotathal Föllmisbrücke,Muotathal Follmisbrucke,NA,46.978724,8.731645,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52402,Muotathal Hölloch,Muotathal Holloch,NA,46.976908,8.782668,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52403,Muotathal Lustnau,Muotathal Lustnau,NA,46.975667,8.742414,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52404,Muotathal Militärspital,Muotathal Militarspital,NA,46.975676,8.747008,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52405,Muotathal Nuschlau,Muotathal Nuschlau,NA,46.976557,8.737218,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52406,Muotathal Post,Muotathal Post,NA,46.974292,8.757588,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52407,Muotathal Sternen,Muotathal Sternen,NA,46.972952,8.761408,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52408,Muotathal Stützli,Muotathal Stutzli,NA,46.973896,8.775827,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52409,Muotathal Säge,Muotathal Sage,NA,46.972359,8.768267,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52410,Muotathal Weid,Muotathal Weid,NA,46.975649,8.751772,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52411,Muotathal hintere Brücke,Muotathal hintere Brucke,NA,46.972593,8.772366,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52412,Mur village,Mur village,NA,46.944187,7.061314,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52413,Mura Safien,Mura Safien,NA,46.66527,9.294657,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52414,Muralto Al Parco,Muralto Al Parco,NA,46.173713,8.802624,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52415,Muralto Bellavista,Muralto Bellavista,NA,46.177443,8.807029,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52416,Muralto Casa S Agnese,Muralto Casa S Agnese,NA,46.175861,8.805087,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52417,Muralto Croce Bianca,Muralto Croce Bianca,NA,46.174333,8.806327,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52418,Muralto Lorio,Muralto Lorio,NA,46.177713,8.805132,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52419,Muralto Palazzo dei Congressi,Muralto Palazzo dei Congressi,NA,46.172939,8.805878,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52420,Muralto Residenza Montana,Muralto Residenza Montana,NA,46.175169,8.80275,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52421,Muralto Simposio,Muralto Simposio,NA,46.176508,8.806444,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52422,Muralto Via Sociale,Muralto Via Sociale,NA,46.174719,8.808485,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52423,Muraz Collombey Millière,Muraz Collombey Milliere,NA,46.280918,6.924723,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52424,Muraz Collombey Paquaire,Muraz Collombey Paquaire,NA,46.278392,6.929416,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52425,Muraz Collombey Pré Court,Muraz Collombey Pre Court,NA,46.278032,6.936265,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52426,Muraz Collombey Pré Géroux,Muraz Collombey Pre Geroux,NA,46.288082,6.933218,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52427,Muraz Collombey Raffinerie,Muraz Collombey Raffinerie,NA,46.281358,6.932733,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52428,Muraz Collombey ch Andains,Muraz Collombey ch Andains,NA,46.284154,6.929982,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52429,Murbach Zum Grenzstein D,Murbach Zum Grenzstein D,NA,47.714652,8.767197,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52430,Murgenthal Fahracker,Murgenthal Fahracker,NA,47.264697,7.829335,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52431,Murgenthal Gadligen,Murgenthal Gadligen,NA,47.259663,7.839394,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52432,Murgenthal Garage Rickli,Murgenthal Garage Rickli,NA,47.282325,7.847718,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52433,Murgenthal Gemeindehaus,Murgenthal Gemeindehaus,NA,47.268608,7.837407,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52434,Murgenthal Hohwart,Murgenthal Hohwart,NA,47.261884,7.835187,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52435,Murgenthal Moosmatt,Murgenthal Moosmatt,NA,47.276132,7.844796,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52436,Muri AG Bachmatten-Schulhaus,Muri AG Bachmatten-Schulhaus,NA,47.279943,8.345657,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52437,Muri AG Dorf,Muri AG Dorf,NA,47.268644,8.345927,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52438,Muri AG Egg,Muri AG Egg,NA,47.275907,8.34457,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52439,Muri AG Grindelstrasse,Muri AG Grindelstrasse,NA,47.276806,8.349514,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52440,Muri AG Grüth,Muri AG Gruth,NA,47.271763,8.332776,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52441,Muri AG Industriegebiet,Muri AG Industriegebiet,NA,47.262135,8.352471,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52442,Muri AG Industriestrasse,Muri AG Industriestrasse,NA,47.265192,8.349316,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52443,Muri AG Kreisel,Muri AG Kreisel,NA,47.273678,8.341441,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52444,Muri AG Kreisspital,Muri AG Kreisspital,NA,47.276878,8.329899,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52445,Muri AG Lindenberg,Muri AG Lindenberg,NA,47.272914,8.334987,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52446,Muri AG Luzernstrasse,Muri AG Luzernstrasse,NA,47.271412,8.342907,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52447,Muri AG Marktstrasse,Muri AG Marktstrasse,NA,47.275323,8.336893,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52448,Muri AG im Roos,Muri AG im Roos,NA,47.271206,8.32802,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52449,Muri b Bern Gümligenfeld,Muri b Bern Gumligenfeld,NA,46.925417,7.502829,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52450,Muri b Bern Hübeliweg,Muri b Bern Hubeliweg,NA,46.928069,7.491484,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52451,Muri b Bern Kräyigen,Muri b Bern Krayigen,NA,46.925948,7.499476,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52452,Muri b Bern Villette,Muri b Bern Villette,NA,46.933993,7.482576,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52453,Muri b Bern Waldried,Muri b Bern Waldried,NA,46.927107,7.495736,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52454,Murist village,Murist village,NA,46.790112,6.806902,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52455,Murten Bernstrasse,Murten Bernstrasse,NA,46.930092,7.122279,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52456,Murten Combette,Murten Combette,NA,46.930281,7.129471,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52457,Murten Hafen,Murten Hafen,NA,46.929867,7.116976,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52458,Murten Löwenberg Einkaufsztr,Murten Lowenberg Einkaufsztr,NA,46.938344,7.14406,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52459,Murten Löwenberg Stöckli,Murten Lowenberg Stockli,NA,46.93767,7.141984,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52460,Murten Merlachfeld,Murten Merlachfeld,NA,46.918514,7.106899,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52461,Murten Museum,Murten Museum,NA,46.927611,7.113416,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52462,Murten Neugut,Murten Neugut,NA,46.919566,7.121767,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52463,Murten Orientierungsschule,Murten Orientierungsschule,NA,46.922802,7.12076,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52464,Murten Schwimmbad,Murten Schwimmbad,NA,46.926478,7.111861,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52465,Murzelen Dorf,Murzelen Dorf,NA,46.981537,7.317885,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52466,Murzelen Sandbühl,Murzelen Sandbuhl,NA,46.98578,7.312113,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52467,Mutrux Le Ravin Sylvabella,Mutrux Le Ravin Sylvabella,NA,46.886377,6.723787,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52468,Mutrux anc poste,Mutrux anc poste,NA,46.882242,6.727257,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52469,Mutten Dorfmitte,Mutten Dorfmitte,NA,46.679194,9.499791,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52470,Mutten Oberdorf,Mutten Oberdorf,NA,46.678574,9.498722,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52471,Mutten Stafel,Mutten Stafel,NA,46.674043,9.490056,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52472,Mutten Unterdorf,Mutten Unterdorf,NA,46.677828,9.500474,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52473,Muttenz Auhafen,Muttenz Auhafen,NA,47.537124,7.660149,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
52474,Muttenz Bizenen,Muttenz Bizenen,NA,47.530994,7.652265,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE
